"id","date","to user account","to user account id","to eth address","from user account","from user account id","from eth address","reason","source id","source name","score 1","score 2","score 3","score 4","score 5","duplicate id 1","duplicate id 2","duplicate id 3","duplicate id 4","duplicate id 5","dismissed 1","dismissed 2","dismissed 3","dismissed 4","dismissed 5","quantifier 1 username","quantifier 1 eth address","quantifier 2 username","quantifier 2 eth address","quantifier 3 username","quantifier 3 eth address","quantifier 4 username","quantifier 4 eth address","quantifier 5 username","quantifier 5 eth address","avg score"
"64f57dd017ca4f0f3798e461","2023-09-04T06:48:48.762000Z","_cherik#0","63333b26144cdd9b89d12fc4","0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6","Amin#2164","63344aa8144cdd9b89d1a234","0xF23eA0b5F14afcbe532A1df273F7B233EBe41C78","for refactoring frontend power fetch mechanism to reduce complexity and support more than 2 chains with deployed givpower","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",55,8,13,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,25.333333333333332
"64f5961117ca4f0f3798ee39","2023-09-04T08:32:17.479000Z","_cherik#0","63333b26144cdd9b89d12fc4","0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6","Maryjaf#2478","6335b25e8622e4e2bd1f183c","0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9","For working hard on GIVpower OP and balance aggregator","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,21,21,,,"64f57dd017ca4f0f3798e461",,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,14
"64f5961117ca4f0f3798ee38","2023-09-04T08:32:17.479000Z","Amin#2164","63344aa8144cdd9b89d1a234","0xF23eA0b5F14afcbe532A1df273F7B233EBe41C78","Maryjaf#2478","6335b25e8622e4e2bd1f183c","0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9","For working hard on GIVpower OP and balance aggregator","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,8,21,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,14
"64f5961117ca4f0f3798ee3a","2023-09-04T08:32:17.479000Z","mohammad_ranjbar_z#0","6334498b144cdd9b89d1a1a2","0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3","Maryjaf#2478","6335b25e8622e4e2bd1f183c","0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9","For working hard on GIVpower OP and balance aggregator","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,55,,,"64f57d7b17ca4f0f3798e3a0","64f57d7b17ca4f0f3798e3a0",,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,18.333333333333332
"64f5962d17ca4f0f3798ef14","2023-09-04T08:32:45.773000Z","moenick#0","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","Maryjaf#2478","6335b25e8622e4e2bd1f183c","0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9","for testing op givpower on the production","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,3,,,"64f5748117ca4f0f3798dd08","64f5748117ca4f0f3798dd08",,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,1
"64f5aa2d17ca4f0f3798f253","2023-09-04T09:58:05.189000Z","brichis","635aeb158622e4e2bd2f277f","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for taking the steering wheel on last weeks Fundraising call, while I handling my own steering wheel around the Baltics 🚙","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,21,34,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,21
"64f5aa2d17ca4f0f3798f252","2023-09-04T09:58:05.189000Z","cotabe","63345e59144cdd9b89d1ab9e","0xe64113140960528f6AF928d7cA4f45d192286a7a","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for taking the steering wheel on last weeks Fundraising call, while I handling my own steering wheel around the Baltics 🚙","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,3,21,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,12.333333333333334
"64f5aa6517ca4f0f3798f323","2023-09-04T09:59:01.130000Z","NicoBals#2154","6335aa8b8622e4e2bd1f134f","0xd9D5d85B2682830aC58A78c279E0C177953738b4","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for the great vacay & contract updates / revisions. Great to have such trusted people in control of my personal items within the galaxy 🤝","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",21,3,34,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,19.333333333333332
"64f5d7e66267bea22947d7dd","2023-09-04T13:13:10.628000Z","cuidadopeligro#0","6334448a144cdd9b89d19f4c","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","for providing the Community Call recorded link <3","DISCORD:679428761438912522:948655179589378058","DISCORD:Giveth:communitas-headquarters",5,1,13,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,6.333333333333333
"64f5e3a26267bea22947d8a0","2023-09-04T14:03:14.528000Z","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","cuidadopeligro#0","6334448a144cdd9b89d19f4c","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","For her support on cloclifying all my hours correctly and make time reporting so clear!","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,13,21,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,14
"64f601c06267bea2294802c6","2023-09-04T16:11:44.560000Z","zeptimusq#0","635a84508622e4e2bd2e9db8","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Juankbell#7458","635a84538622e4e2bd2eae81","0x7d547666209755FB833f9B37EebEa38eBF513Abb","For presenting Pairwise on the Crypto Commons Gathering :)","DISCORD:679428761438912522:994269413022912594","DISCORD:Giveth:GIVeconomy",8,21,13,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,14
"64f603ac6267bea229480a37","2023-09-04T16:19:56.182000Z","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","oyealmond#0","63335947144cdd9b89d13d13","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","for having great intergation dynamics for the Ambassador Program, and also having a great pace with the checkins and the workshop. Also for having great organization sending the tokens, and writing the reminders, makes me emotional seen you putting so much effort!","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",34,13,89,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,45.333333333333336
"64f61bce6267bea229487548","2023-09-04T18:02:54.653000Z","juanjgiraldoc","64e77596c5ce3333d0530a9a","0xFEF5A1A2b3754A2F53161EaaAcb3EB889F004d4a","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",21,5,3,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,9.666666666666666
"64f61bce6267bea229487549","2023-09-04T18:02:54.653000Z","real_vandah","64eccea917ca4f0f37963451",,"whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,8,3,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,8
"64f61bce6267bea229487547","2023-09-04T18:02:54.653000Z","usainbluntmx","64f0ce6217ca4f0f3797f356","0xFAD16eECaf56F51E15571B1e1022889516C1EDFd","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,5,3,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,5.333333333333333
"64f61bce6267bea22948754b","2023-09-04T18:02:54.654000Z","damiblaze","64f0afd017ca4f0f3797e483","0xD3e81bc7406Ddb2CEd2232c4aC2033b58D2ae27c","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,8,34,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,16.666666666666668
"64f61bce6267bea22948754c","2023-09-04T18:02:54.654000Z","vrycmfy","635a84498622e4e2bd2e7646","0xFC5A8276a24e2cad9f85E5e2ddD5A8D5AB1C93A7","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,8,55,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,25.333333333333332
"64f61bce6267bea22948754a","2023-09-04T18:02:54.654000Z","doyin_sola","64ecce8017ca4f0f379632d9","0xf66EAdB814941c4c82D6b9f5E305E44C5b9ef993","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,5,13,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,10.333333333333334
"64f61bce6267bea22948754f","2023-09-04T18:02:54.654000Z","J Olwenyi#1416","635a845b8622e4e2bd2ef4fd","0xE559e959b891b14eB5A9DdE45C61b1aEb0b6DF4B","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,8,8,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,9.666666666666666
"64f61bce6267bea22948754e","2023-09-04T18:02:54.654000Z","makkiyzy#9575","642ee2e0098fd1f939454361","0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,5,3,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,7
"64f61bce6267bea22948754d","2023-09-04T18:02:54.654000Z","k3shav","64aff93a11858323f35102f5","0x6B35DFcED26650A950D17711beb21a35E2D70628","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",13,8,21,,,,,,,,false,false,false,,,"nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,14
"64f61bce6267bea229487551","2023-09-04T18:02:54.654000Z","andrealomelin","64f61bce6267bea2294874f4","0xd91B4Ca4159cFDF90453B3fDb6405a9DFee4B88c","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,8,3,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","danibelle_the_uno_and_only","0x5D28FE1e9F895464aab52287d85Ebff32B351674","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,6.333333333333333
"64f61bce6267bea229487550","2023-09-04T18:02:54.654000Z","aida_eze","64ecce8017ca4f0f379632b0","0xd351E7184211116a9B756DcBc4979d82b6fe47ca","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","joining today's Ambassador session on 'How to Giveth' - learning to create projects and donate on the platform. You now have a better understanding of the project creation and donor flow and can share this knowledge with the potential project owners that you will be working to onboard.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",8,5,3,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","cuidadopeligro","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B",,,,,5.333333333333333
