"id","date","to user account","to user account id","to eth address","from user account","from user account id","from eth address","reason","source id","source name","score 1","score 2","score 3","score 4","score 5","duplicate id 1","duplicate id 2","duplicate id 3","duplicate id 4","duplicate id 5","dismissed 1","dismissed 2","dismissed 3","dismissed 4","dismissed 5","quantifier 1 username","quantifier 1 eth address","quantifier 2 username","quantifier 2 eth address","quantifier 3 username","quantifier 3 eth address","quantifier 4 username","quantifier 4 eth address","quantifier 5 username","quantifier 5 eth address","avg score"
"64ca65be49fdcebef2b999e3","2023-08-02T14:18:38.422000Z","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","cuidadopeligro#0","6334448a144cdd9b89d19f4c","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","For volunteering to be Rewards DAO token holders and help us descentralize the rewards distribution voting process!","DISCORD:679428761438912522:1027946282863562792","DISCORD:Giveth:%F0%9F%8F%86%E2%94%8Brewards",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64ca85d349fdcebef2b99f72","2023-08-02T16:35:31.182000Z","missgene#0","6335b15e8622e4e2bd1f1712","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","oyealmond#0","63335947144cdd9b89d13d13","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","for doing great work with Giveth Ig and FB planning! Creating great designs and videos. Awesome quality.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64ca85fe49fdcebef2b9a034","2023-08-02T16:36:14.453000Z","missgene#0","6335b15e8622e4e2bd1f1712","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","oyealmond#0","63335947144cdd9b89d13d13","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","for doing a great QF feedback survey. Is perfectly designed, and works well.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64ca874949fdcebef2b9a23d","2023-08-02T16:41:45.359000Z","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","oyealmond#0","63335947144cdd9b89d13d13","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","for pulling QF data! These are great numbers!","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb4bcf49fdcebef2b9bbb1","2023-08-03T06:40:15.427000Z","carlos096#0","6335b3878622e4e2bd1f199c","0x317bbc1927Be411CD05615d2Ffdf8d320C6C4052","mohammad_ranjbar_z#0","6334498b144cdd9b89d1a1a2","0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3","For following up infura problem on Optimism-Goerli, you are heros","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cb4bcf49fdcebef2b9bbb2","2023-08-03T06:40:15.427000Z","mateodazab#0","6335afb18622e4e2bd1f15cb","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","mohammad_ranjbar_z#0","6334498b144cdd9b89d1a1a2","0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3","For following up infura problem on Optimism-Goerli, you are heros","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb563949fdcebef2b9c324","2023-08-03T07:24:41.686000Z","geleeroyale#0","63330ed2144cdd9b89d11bc7","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","for setting up my giveth email so quickly!!!! WOW now I officially have one after 2 years 😂","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb938a49fdcebef2b9f851","2023-08-03T11:46:18.550000Z","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for getting the OP KYC submitted. LETS GET THAT CHEDDAR 🧀","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cb943249fdcebef2b9f916","2023-08-03T11:49:06.870000Z","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for the 3rd time this week. 3rd times a charm as they say for helping me make my first multisig request...she made it so easy that even my 3 month old son could have done it 👶🏻 🍼","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cb947249fdcebef2b9f9d9","2023-08-03T11:50:10.863000Z","divine_comedian#0","63330f21144cdd9b89d11bff","0x826976d7C600d45FB8287CA1d7c76FC8eb732030","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for taking on even more of a leadership role with Giveth. The hero we didn't know we needed but we got 🦸🏻‍♂️  also for creating the multisig to hopefully wrap up this swiss entity 🫕","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb949049fdcebef2b9fa9f","2023-08-03T11:50:40.412000Z","aabugosh#0","633311ce144cdd9b89d11d66","0x33878e070db7f70D2953Fe0278Cd32aDf8104572","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for jumping into the DMs and pushing them along. nudge nudge push push.","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb94d249fdcebef2b9fb88","2023-08-03T11:51:46.745000Z","markop#2007","63344496144cdd9b89d19f57","0x6D97d65aDfF6771b31671443a6b9512104312d3D","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for continuing to push the 🐄  out to pasture. Soon this 🍴 will be completed and it will be glorious","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cb94d249fdcebef2b9fb87","2023-08-03T11:51:46.745000Z","Maryjaf#2478","6335b25e8622e4e2bd1f183c","0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for continuing to push the 🐄  out to pasture. Soon this 🍴 will be completed and it will be glorious","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb94d249fdcebef2b9fb89","2023-08-03T11:51:46.745000Z","mateodazab#0","6335afb18622e4e2bd1f15cb","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for continuing to push the 🐄  out to pasture. Soon this 🍴 will be completed and it will be glorious","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb953e49fdcebef2b9fc5f","2023-08-03T11:53:34.129000Z","parrachia#0","6490456235a11ee830abcd04","0x144c4E5027B69f7798B2B162D924BcAE5c149f15","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","my new and first assigned buddy for an incredible first buddy call and brining some new, much needed engery to the fundraising team. Making suggestions is nice but taking ownership and most importantly completing those suggestions is the best. New leader to the front line 🪖","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cb957549fdcebef2b9fd27","2023-08-03T11:54:29.251000Z","divine_comedian#0","63330f21144cdd9b89d11bff","0x826976d7C600d45FB8287CA1d7c76FC8eb732030","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","again for taking on the SuperFluid grant and combing through it to ensure we want it and it matches our mission before submitting. Doing the deligence it deserves","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb95b649fdcebef2b9fde7","2023-08-03T11:55:34.344000Z","whyldwanderer#0","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for working to find a some new platform partnerships and bulk projects. She has been putting her nose to the pavement and the hard work WILL pay off 👃🏻 🛣️","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cb962b49fdcebef2b9feaf","2023-08-03T11:57:31.667000Z","karmaticacid#0","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","for two absolutely incredible money making fundraisers. Closing them out and bringing something like $200K total of money to Giveth, which wasn't there before. DOLLA DOLLA BILLS YALL (but more like crypto cryto coins yall!) 💵 🪙","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cbb52849fdcebef2ba20d4","2023-08-03T14:09:44.141000Z","oyealmond#0","63335947144cdd9b89d13d13","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","k3shav","64aff93a11858323f35102f5","0x6B35DFcED26650A950D17711beb21a35E2D70628","Helping me figure out to create the clips out of big videos ✨ 🙌🏻","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cbb5fd49fdcebef2ba2195","2023-08-03T14:13:17.097000Z","freshelle#0","63345c87144cdd9b89d1aaae","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","k3shav","64aff93a11858323f35102f5","0x6B35DFcED26650A950D17711beb21a35E2D70628","Thanks for helping me out with cyrpto wallet and reciving the crypto payment . 🙌🏻 ✨ <:GIVstream:923427489819263006>","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cbc00f49fdcebef2ba29c6","2023-08-03T14:56:15.454000Z","Jake🐍#0203","63331841144cdd9b89d12069","0xB9573982875b83aaDc1296726E2ae77D13D9B98F","danidiabella#0","6334862c144cdd9b89d1bd1a","0x5D28FE1e9F895464aab52287d85Ebff32B351674","for being a top Praise Giver, seeing what everyone is doing across the Giviverse and acknowledging those making contributions consistently and clearly!","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cbc01d49fdcebef2ba2a9e","2023-08-03T14:56:29.176000Z","mohammad_ranjbar_z#0","6334498b144cdd9b89d1a1a2","0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3","moenick#0","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for crushing the development on cannon project and bring revenue to Giveth","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"geleeroyale","0x701d0ECB3BA780De7b2b36789aEC4493A426010a","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","nikola_creatrix","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",,,,,0
"64cbc01d49fdcebef2ba2a9d","2023-08-03T14:56:29.176000Z","Amin#2164","63344aa8144cdd9b89d1a234","0xF23eA0b5F14afcbe532A1df273F7B233EBe41C78","moenick#0","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for crushing the development on cannon project and bring revenue to Giveth","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","freshelle","0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
"64cbc04b49fdcebef2ba2b68","2023-08-03T14:57:15.562000Z","cuidadopeligro#0","6334448a144cdd9b89d19f4c","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","danidiabella#0","6334862c144cdd9b89d1bd1a","0x5D28FE1e9F895464aab52287d85Ebff32B351674","for agreeing to be my buddy and helping me through the onboarding process to rejoin the team officially!","DISCORD:679428761438912522:823570903219568700","DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise",0,0,0,,,,,,,,false,false,false,,,"hanners717","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","brichis","0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B","almondoyealmond","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e",,,,,0
